,pred_BENIGN,pred_DDOS,pred_DOS,pred_MIRAI,pred_RECON,pred_SPOOFING,pred_WEB
true_BENIGN,306,0,0,0,123,18,0
true_DDOS,12,47909,5726,134,12,8,0
true_DOS,2,6473,6852,0,2,4,0
true_MIRAI,1,84,23,11302,0,15,0
true_RECON,170,0,0,0,440,22,0
true_SPOOFING,399,0,0,0,162,202,0
true_WEB,47,0,1,0,100,5,0
