,pred_BENIGN,pred_DDOS,pred_DOS,pred_MIRAI,pred_RECON,pred_SPOOFING,pred_WEB
true_BENIGN,1931,0,0,0,636,43,0
true_DDOS,1699,41681,3381,173,29,3,0
true_DOS,22,374,201,54,1,0,0
true_MIRAI,14,21,2,1749,0,6,0
true_RECON,1039,0,1,0,1767,52,0
true_SPOOFING,7,0,0,0,7,4,0
true_WEB,47,0,0,0,50,2,0
