,pred_BENIGN,pred_DDOS,pred_DOS,pred_MIRAI,pred_RECON,pred_SPOOFING,pred_WEB
true_BENIGN,4772,0,0,0,1609,260,0
true_DDOS,61,236782,27371,651,82,20,0
true_DOS,13,43458,45510,18,33,5,0
true_MIRAI,2,45,14,8116,0,21,0
true_RECON,640,0,0,0,1662,82,0
true_SPOOFING,1142,2,0,0,606,989,0
true_WEB,63,0,0,0,103,16,0
