,pred_BENIGN,pred_DDOS,pred_DOS,pred_MIRAI,pred_RECON,pred_SPOOFING,pred_WEB
true_BENIGN,5,0,0,0,2,0,0
true_DDOS,16,13686,750,34,8,2,0
true_DOS,27,4654,2224,5,4,1,0
true_MIRAI,1,6,0,821,0,1,0
true_RECON,83,0,0,0,275,13,0
true_SPOOFING,714,0,2,0,371,424,0
true_WEB,1,0,0,0,1,1,0
