,pred_BENIGN,pred_DDOS,pred_DOS,pred_MIRAI,pred_RECON,pred_SPOOFING,pred_WEB
true_BENIGN,317,0,0,0,120,10,0
true_DDOS,1973,47799,3782,218,29,0,0
true_DOS,455,7832,3840,1197,8,1,0
true_MIRAI,71,128,7,11209,0,10,0
true_RECON,237,0,0,0,383,12,0
true_SPOOFING,517,0,0,0,142,104,0
true_WEB,63,0,1,0,85,4,0
