round,client_id,num_test_examples,loss,accuracy,balanced_accuracy,precision,recall,f1
1,1,306280,0.8254154920578003,0.9584203996343216,0.35040729495560247,0.4698202997682959,0.35040729495560247,0.35720894671691117
1,2,29801,0.9227695465087891,0.4757222911982819,0.32495627670116,0.2727350391036365,0.32495627670116,0.19929349572552923
1,3,176718,0.759376585483551,0.9430561685849772,0.30930196004991795,0.3521657164433145,0.30930196004991795,0.3213150307999053
1,4,103193,1.1064759492874146,0.1672594071303286,0.31011185395915747,0.2637392377851071,0.31011185395915747,0.18100548007508033
1,5,28325,1.039948582649231,0.7546337157987644,0.3120815618370989,0.3785312273708928,0.3120815618370989,0.322850329726191
2,1,306280,0.45963019132614136,0.963206869531148,0.3760677543332796,0.509321446573534,0.3760677543332796,0.390589961065832
2,2,29801,0.8143852949142456,0.4867957451092245,0.34343268812383765,0.30539873082573965,0.34343268812383765,0.21897238264380492
2,3,176718,0.4184027910232544,0.9512273792143415,0.33039007041400204,0.3828952554126517,0.33039007041400204,0.34147413812149263
2,4,103193,1.120187759399414,0.16483676218348145,0.3269680460213069,0.27513481909830784,0.3269680460213069,0.19334648510376995
2,5,28325,0.8377529382705688,0.769602824360106,0.3305210909248315,0.44619709899755416,0.3305210909248315,0.34558264446413733
3,1,306280,0.4481698274612427,0.9648034478255191,0.39499393546443684,0.49988893236933896,0.39499393546443684,0.4077579333275784
3,2,29801,0.7342596650123596,0.4913257944364283,0.35401067948800935,0.3839698399483388,0.35401067948800935,0.22529265914986452
3,3,176718,0.40007707476615906,0.9519969669190461,0.34798439314641993,0.41644879552179553,0.34798439314641993,0.3482219269278557
3,4,103193,0.9847221374511719,0.17115502020485884,0.33975961483618455,0.38448940370394113,0.33975961483618455,0.19641388495039627
3,5,28325,0.8203878402709961,0.7863018534863195,0.3491974067810601,0.4340612629648416,0.3491974067810601,0.3665324486917143
4,1,306280,0.3531607985496521,0.9660049627791564,0.40014631520310545,0.5004413257423899,0.40014631520310545,0.41374760663731724
4,2,29801,0.7584996223449707,0.4930035904835408,0.3606669264087826,0.4077754931120552,0.3606669264087826,0.2342752020636203
4,3,176718,0.32946062088012695,0.9531513484761032,0.3571584025043601,0.4696748483127775,0.3571584025043601,0.3623601316589711
4,4,103193,1.081024169921875,0.17244386731658154,0.34909115367143484,0.39867165916565767,0.34909115367143484,0.20781377450993935
4,5,28325,0.6563952565193176,0.7914210061782877,0.36057101171034794,0.5107156645989401,0.36057101171034794,0.3830656477666746
5,1,306280,0.4495698809623718,0.9584595794697662,0.31330999156718314,0.5076394450027804,0.31330999156718314,0.3508170487607077
5,2,29801,0.9764889478683472,0.3595181369752693,0.2856866168095381,0.32194418578620654,0.2856866168095381,0.17731312250278958
5,3,176718,0.5289076566696167,0.8823888907751333,0.2738095093098659,0.3673606001405286,0.2738095093098659,0.29040338271246535
5,4,103193,0.9814494848251343,0.16763733974203676,0.2658530018110302,0.36504094652150365,0.2658530018110302,0.1514247512379312
5,5,28325,0.8585670590400696,0.7412533097969991,0.27779217325159744,0.5054272483114072,0.27779217325159744,0.3114121877221473
6,1,306280,0.3918894827365875,0.9640884158286536,0.3896287374262636,0.5050822562251448,0.3896287374262636,0.3997194030313551
6,2,29801,0.7519803643226624,0.4905875641756988,0.3508302677642646,0.4108701261160064,0.3508302677642646,0.22446250258849548
6,3,176718,0.3527427315711975,0.9523534671057844,0.34414889130608495,0.4416675294479941,0.34414889130608495,0.34923094845397873
6,4,103193,1.0312033891677856,0.17114532962507148,0.33776318047765297,0.38683303819823567,0.33776318047765297,0.19609735508237006
