round,client_id,num_examples,loss,accuracy,balanced_accuracy,precision,recall,f1
5,2,128863,1.6995246410369873,0.15544415386883745,0.5487272181639328,0.30598588378624436,0.23516880778454263,0.14884221632000463
5,3,128863,1.0206730365753174,0.6875674165586708,0.27957968252945914,0.34342620253402945,0.23963972788239354,0.15390789278539319
5,4,128863,0.08444498479366302,0.9960423084981724,0.6666458917627506,0.14308952964898075,0.28570538218403596,0.14353226608465236
5,5,128863,0.19609889388084412,0.9315862582742913,0.3339695308632433,0.2833372540895828,0.14312979894139,0.14220650162703977
6,1,128863,0.22471734881401062,0.9506064580213095,0.3287741781640971,0.3493988902730455,0.28180643842636893,0.27451514921334647
6,2,128863,1.6758487224578857,0.15875775047919108,0.6374802969437507,0.30633568382463433,0.27320584154732175,0.17309987687910655
6,3,128863,0.9527901411056519,0.6880718282206685,0.3237293257529829,0.3447887434061539,0.2774822792168425,0.15767899320522022
6,4,128863,0.08502397686243057,0.9960267881393418,0.6666406980367716,0.14309658112718107,0.2857031563014735,0.14348229664592285
6,5,128863,0.1965448558330536,0.9315164166595532,0.33369972612814763,0.28416613590047574,0.1430141683406347,0.14239970246952305
7,1,128863,0.20532770454883575,0.9579320673893981,0.34083716138672404,0.3525435423276541,0.29214613833147773,0.2805134635451046
7,2,128863,1.6427056789398193,0.1596346507531254,0.6612272181639328,0.30676466790072354,0.28338309349882834,0.17866920585906237
7,3,128863,0.9058974981307983,0.6883356743207903,0.3394584823383923,0.3459108211439013,0.2909644134329077,0.16023502240690327
7,4,128863,0.08868452906608582,0.9960190279599265,0.6666381011737821,0.14309961047775088,0.28570204336019234,0.1434678932970332
7,5,128863,0.21329091489315033,0.931446575044815,0.333429921393052,0.284404080857683,0.14289853773987943,0.14229252343348603
8,1,128863,0.24291081726551056,0.9313301723535848,0.29807241659548145,0.33995176519680476,0.25549064279612693,0.2595794168221137
8,2,128863,1.5905214548110962,0.15655385952523224,0.5785188848305994,0.3066074212735517,0.24793666492739977,0.1579824663709993
8,3,128863,0.8995640277862549,0.6878467830176234,0.29436797444731894,0.3421290111884038,0.25231540666913055,0.1555080094687081
8,4,128863,0.09256754070520401,0.9960423084981724,0.6666458917627506,0.1430912865512032,0.28570538218403596,0.14352583693597304
8,5,128863,0.18992052972316742,0.9315164166595532,0.3336297800138662,0.2835978401702537,0.14298419143451407,0.14204847374254234
9,1,128863,0.20169778168201447,0.9580096691835516,0.34100749215180787,0.352918987755467,0.29229213613012106,0.2806200155350591
9,2,128863,1.569158673286438,0.15964241093254075,0.6612302969437508,0.30676466790072354,0.2833844129758932,0.1786718445938373
9,3,128863,0.8535575866699219,0.6883667150384517,0.3393964519818607,0.34463768119577864,0.29091124455588063,0.1600414411443283
9,4,128863,0.09482881426811218,0.9960190279599265,0.6666381011737821,0.14310283626978845,0.28570204336019234,0.1434594011256953
9,5,128863,0.21803757548332214,0.9314388148653997,0.33346211741295817,0.2845198358929811,0.14291233603412493,0.14238206010614582
10,1,128863,0.24242597818374634,0.9245477755445706,0.28897647138033034,0.3486642509918213,0.24769411832599744,0.25813167981948676
