,pred_BENIGN,pred_BRUTEFORCE,pred_DDOS,pred_DOS,pred_MIRAI,pred_RECON,pred_SPOOFING,pred_WEB
true_BENIGN,2382,0,0,0,0,200,27,1
true_BRUTEFORCE,84,0,0,0,0,24,2,0
true_DDOS,253,0,140164,2756,674,98,3,3
true_DOS,24,0,3810,551,447,3,1,0
true_MIRAI,32,0,226,1,23104,0,29,0
true_RECON,80,0,0,0,0,49,0,0
true_SPOOFING,1239,0,1,0,0,233,212,0
true_WEB,3,0,0,0,0,1,1,0
