,pred_BENIGN,pred_BRUTEFORCE,pred_DDOS,pred_DOS,pred_MIRAI,pred_RECON,pred_SPOOFING,pred_WEB
true_BENIGN,6,0,0,0,0,1,0,0
true_BRUTEFORCE,5,0,0,0,0,3,0,0
true_DDOS,27,0,5750,186,32,9,0,0
true_DOS,160,0,11137,2110,1325,6,1,0
true_MIRAI,16,0,84,0,7418,0,8,0
true_RECON,89,0,0,0,0,56,2,0
true_SPOOFING,919,0,0,1,0,230,148,0
true_WEB,38,0,0,0,0,32,2,0
