,pred_BENIGN,pred_BRUTEFORCE,pred_DDOS,pred_DOS,pred_MIRAI,pred_RECON,pred_SPOOFING,pred_WEB
true_BENIGN,2176,0,1,0,0,407,26,0
true_BRUTEFORCE,69,0,0,0,0,41,0,0
true_DDOS,945,0,141596,599,701,102,5,3
true_DOS,111,0,4107,167,447,3,1,0
true_MIRAI,81,0,240,0,23046,0,25,0
true_RECON,66,0,0,0,0,63,0,0
true_SPOOFING,1190,0,1,0,0,289,205,0
true_WEB,2,0,0,0,0,2,1,0
