round,client_id,num_examples,fedavg_weight,final_weight,warmup,client_score,raw_shap_weight,importance::BENIGN,reliability::BENIGN,similarity::BENIGN,gain::BENIGN,importance::DDOS,reliability::DDOS,similarity::DDOS,gain::DDOS,importance::DOS,reliability::DOS,similarity::DOS,gain::DOS,importance::MIRAI,reliability::MIRAI,similarity::MIRAI,gain::MIRAI,importance::RECON,reliability::RECON,similarity::RECON,gain::RECON,importance::SPOOFING,reliability::SPOOFING,similarity::SPOOFING,gain::SPOOFING,importance::WEB,reliability::WEB,similarity::WEB,gain::WEB
5,5,515452,0.2,0.18475900095351108,0,0.3686891818412219,0.15166612238447758,0.0707672098465088,0.1316695352839931,0.8625544984212691,0.0,0.054252647592610836,0.6846074734316078,0.4970176060685928,0.0,0.18576308241340242,0.0,0.9585652501367736,0.0,0.040536230277446836,0.9392265193370166,0.9916782577547648,0.0,0.13389866349788798,0.5068937550689375,0.8852767262417571,0.2216574522667627,0.13285456910924223,0.0,0.8955056184693024,0.0,0.38192759726290093,0.08200455580865604,0.927464506251457,0.019504555808656038
6,1,515452,0.2,0.2058390285404059,0,0.4584185676701945,0.21948400907863683,0.07084708974791584,0.40435308343409915,0.9518725138582933,0.0,0.05350098603126673,0.7458492975734355,0.9189373152338105,0.03714723267668041,0.14933463577995693,0.6108191653786708,0.9532901153283221,0.3569178579134662,0.040235502544707084,0.9757785467128027,0.9937494156892817,0.03342025922177183,0.1715295314982011,0.0,0.9320616401350845,0.0,0.1353896616542405,0.5278509927956423,0.9071960678751001,0.2477981526371218,0.37916259274371183,0.091324200913242,0.9773486887521046,0.028431119152235715
6,2,515452,0.2,0.21298623944986972,0,0.47419662777912663,0.23378259883906358,0.07084708974791584,0.5358405202884208,0.9340049016959054,0.0006560912697737287,0.05350098603126673,0.6308679500168862,0.7556647439980715,0.0,0.14933463577995693,0.7807295796986519,0.8857422397516694,0.5268282722334473,0.040235502544707084,0.9886963074604371,0.9940996712758619,0.04633801996940623,0.1715295314982011,0.20258813029897368,0.9627936687723566,0.0,0.1353896616542405,0.3335943617854346,0.9690657580545203,0.05354152162691411,0.37916259274371183,0.08235294117647059,0.9932021920164228,0.019459859415464298
6,3,515452,0.2,0.21310763606250416,0,0.469825633877389,0.22973067467392816,0.07084708974791584,0.533946561541831,0.8826426209703653,0.0,0.05350098603126673,0.7400082406262876,0.9283436932859943,0.031306175729532426,0.14933463577995693,0.5387673956262425,0.9775151117434464,0.284866088161038,0.040235502544707084,0.9591638308215849,0.9852810892453511,0.01680554333055395,0.1715295314982011,0.6162555600485241,0.9692559617769746,0.39520756357120135,0.1353896616542405,0.3176470588235294,0.9340454041360691,0.037594218665008894,0.37916259274371183,0.0,0.8485371981650672,0.0
6,4,515452,0.2,0.1865436174738427,0,0.39315455044680014,0.16905486536890602,0.07084708974791584,0.5231499802136921,0.881836267119023,0.0,0.05350098603126673,0.6932256932256933,0.7508929947123024,0.0,0.14933463577995693,0.07432110528823249,0.9774828110525182,0.0,0.040235502544707084,0.9439006922893292,0.9975255101011461,0.001542404798298258,0.1715295314982011,0.6009654062751408,0.9830148066886337,0.3799174097978181,0.1353896616542405,0.0,0.863506181509788,0.0,0.37916259274371183,0.0,0.8322526794603547,0.0
6,5,515452,0.2,0.18152347847337758,0,0.35981368824662857,0.1479478520394654,0.07084708974791584,0.000962000962000962,0.9015836323070587,0.0,0.05350098603126673,0.6857142857142857,0.5287490952324795,0.0,0.14933463577995693,0.0,0.9574060440104407,0.0,0.040235502544707084,0.9406698564593301,0.9963001965453181,0.0,0.1715295314982011,0.5075767222717433,0.9865500331660545,0.28652872579442057,0.1353896616542405,0.053553038105046344,0.8799089081500718,0.0,0.37916259274371183,0.0,0.8479400464731126,0.0
7,1,515452,0.2,0.2052820509278095,0,0.4400718957085847,0.20796487299683583,0.0765941648261508,0.5416749950029982,0.94186351939946,0.002611422299442001,0.05714494225497261,0.7390065146579805,0.8030399467804892,0.016473207069642948,0.10396711144786243,0.5608953258722844,0.9622715338347376,0.163758927982307,0.04345507667284654,0.9784386617100371,0.9972628781869715,0.028282148346203795,0.16066854828169466,0.0,0.839189813171773,0.0,0.14527891512217367,0.5149875104079933,0.9564361571699906,0.23078161511542838,0.41289124139429917,0.09482758620689655,0.9372871260577973,0.043214682981090095
7,2,515452,0.2,0.20914758365130592,0,0.4307852871449736,0.2003814402426475,0.0765941648261508,0.5473123056419369,0.8582394966884263,0.008248732938380687,0.05714494225497261,0.6416223404255319,0.6504887028799117,0.0,0.10396711144786243,0.7826434713057389,0.8813249529248397,0.38550707341576146,0.04345507667284654,0.9911993965300477,0.9986655755174058,0.041042883166214406,0.16066854828169466,0.18953068592057762,0.8398678463619262,0.0,0.14527891512217367,0.38343033207805544,0.9387460602130215,0.09922443678549053,0.41289124139429917,0.0,0.9852046555332081,0.0
7,3,515452,0.2,0.21590035831661042,0,0.4808741150324138,0.24483342048571674,0.0765941648261508,0.2513524760715772,0.8983525536852368,0.0,0.05714494225497261,0.7430469074304691,0.860745283253763,0.020513599842131525,0.10396711144786243,0.6083123425692695,0.9669582286761711,0.21117594467929207,0.04345507667284654,0.9904666332162569,0.993906306210442,0.04031011985242361,0.16066854828169466,0.6187539868169254,0.9456727251920645,0.3617707465934617,0.14527891512217367,0.5530050083472454,0.9009006892449932,0.2687991130546805,0.41289124139429917,0.0,0.9625183875353904,0.0
7,4,515452,0.2,0.18808634031917787,0,0.40860889191431604,0.1833720539165865,0.0765941648261508,0.5214007782101168,0.863985281960417,0.0,0.05714494225497261,0.6946739321497627,0.8408332706676734,0.0,0.10396711144786243,0.25097360450021633,0.9794108447971117,0.0,0.04345507667284654,0.9867001254705144,0.9965667724390522,0.03654361210668111,0.16066854828169466,0.604199066874028,0.8950423419359427,0.34721582665056433,0.14527891512217367,0.0,0.9543597399441275,0.0,0.41289124139429917,0.0,0.9021816404304798,0.0
7,5,515452,0.2,0.1815836667850963,0,0.37985364834865054,0.16344821235821336,0.0765941648261508,0.17342047930283225,0.906987072068014,0.0,0.05714494225497261,0.6865106675843083,0.4926644154865287,0.0,0.10396711144786243,0.032448377581120944,0.9764124571942662,0.0,0.04345507667284654,0.918944171922448,0.9963907451189012,0.0,0.16066854828169466,0.5214276237229667,0.9632666059302577,0.264444383499503,0.14527891512217367,0.05216484089723526,0.9514340200552552,0.0,0.41289124139429917,0.0,0.9456929669145311,0.0
8,1,515452,0.2,0.2040830242362301,0,0.4418828577796814,0.20257059057842294,0.07731280107973035,0.5499660095173351,0.9695242066432087,0.011768231434767573,0.05772222276278651,0.7267748875415607,0.8160650918667912,0.005915991836039303,0.08780379744317383,0.5435374149659864,0.9213652757670906,0.0696447250127995,0.042137350180551494,0.9924585218702866,0.9983785919752027,0.004983571970487044,0.17188185794485333,0.0,0.766033666666654,0.0,0.14704619300440036,0.5114735969035112,0.8877108936885114,0.22850416458910078,0.416095777584504,0.12601626016260162,0.9887508303065439,0.08680057388809181
