,pred_BENIGN,pred_DDOS,pred_DOS,pred_MIRAI,pred_RECON,pred_SPOOFING,pred_WEB
true_BENIGN,2968,0,0,0,36,46,3
true_DDOS,167,78967,1525,346,44,4,1
true_DOS,143,16911,2446,1875,8,0,0
true_MIRAI,25,181,4,15909,0,32,0
true_RECON,4970,0,0,0,1159,92,23
true_SPOOFING,767,0,0,0,21,176,0
true_WEB,11,0,0,0,0,3,0
