,pred_BENIGN,pred_DDOS,pred_DOS,pred_MIRAI,pred_RECON,pred_SPOOFING,pred_WEB
true_BENIGN,1405,0,0,0,11,18,0
true_DDOS,58,115984,4877,303,24,45,1
true_DOS,1,1475,545,3,0,2,0
true_MIRAI,2,16,1,1097,0,2,0
true_RECON,2438,0,0,0,403,106,2
true_SPOOFING,16,0,0,0,0,4,0
true_WEB,23,0,0,0,0,1,0
