,pred_BENIGN,pred_DDOS,pred_DOS,pred_MIRAI,pred_RECON,pred_SPOOFING,pred_WEB
true_BENIGN,6815,0,0,0,42,105,0
true_DDOS,947,82621,1766,384,49,3,0
true_DOS,405,10630,1704,1244,7,2,0
true_MIRAI,83,208,1,17398,0,23,0
true_RECON,3,0,0,0,1,0,0
true_SPOOFING,3345,0,1,0,52,656,0
true_WEB,349,0,0,0,4,15,0
