,pred_BENIGN,pred_DDOS,pred_DOS,pred_MIRAI,pred_RECON,pred_SPOOFING,pred_WEB
true_BENIGN,4111,0,0,0,41,45,1
true_DDOS,54,125640,3337,270,59,7,2
true_DOS,25,23845,6866,9,19,2,0
true_MIRAI,3,110,5,9877,0,13,0
true_RECON,2105,0,0,0,443,69,8
true_SPOOFING,1506,0,0,0,33,325,2
true_WEB,125,0,0,0,5,13,2
