,pred_BENIGN,pred_DDOS,pred_DOS,pred_MIRAI,pred_RECON,pred_SPOOFING,pred_WEB
true_BENIGN,4115,0,0,0,35,48,0
true_DDOS,137,123209,5684,269,60,8,2
true_DOS,142,21718,7935,951,18,2,0
true_MIRAI,7,116,5,9867,0,13,0
true_RECON,2146,0,0,0,382,97,0
true_SPOOFING,1516,0,0,0,28,321,1
true_WEB,131,0,0,0,1,13,0
