,pred_BENIGN,pred_DDOS,pred_DOS,pred_MIRAI,pred_RECON,pred_SPOOFING,pred_WEB
true_BENIGN,4142,0,0,0,23,33,0
true_DDOS,470,125552,2746,537,62,0,2
true_DOS,418,23802,3827,2696,21,2,0
true_MIRAI,22,115,0,9862,0,9,0
true_RECON,2351,0,0,0,258,16,0
true_SPOOFING,1727,0,0,0,18,120,1
true_WEB,141,0,0,0,1,3,0
