,pred_BENIGN,pred_DDOS,pred_DOS,pred_MIRAI,pred_RECON,pred_SPOOFING,pred_WEB
true_BENIGN,1404,0,0,0,12,18,0
true_DDOS,112,114888,5807,412,62,10,1
true_DOS,4,1424,442,154,1,1,0
true_MIRAI,2,16,1,1098,0,1,0
true_RECON,2427,0,0,0,477,43,2
true_SPOOFING,16,0,0,0,0,4,0
true_WEB,23,0,0,0,0,1,0
