,pred_BENIGN,pred_DDOS,pred_DOS,pred_MIRAI,pred_RECON,pred_SPOOFING,pred_WEB
true_BENIGN,3015,0,0,0,13,24,1
true_DDOS,385,78552,1709,364,42,1,1
true_DOS,269,16573,2650,1882,9,0,0
true_MIRAI,52,169,2,15899,0,29,0
true_RECON,5552,0,0,0,666,21,5
true_SPOOFING,880,0,0,0,9,75,0
true_WEB,13,0,0,0,0,1,0
