,pred_BENIGN,pred_DDOS,pred_DOS,pred_MIRAI,pred_RECON,pred_SPOOFING,pred_WEB
true_BENIGN,33,0,0,0,0,1,0
true_DDOS,4883,119550,3378,518,24,3,0
true_DOS,7,140,20,15,0,0,0
true_MIRAI,2,1,0,168,0,0,0
true_RECON,87,0,0,0,13,0,0
true_SPOOFING,4,0,0,0,0,0,0
true_WEB,14,0,0,0,0,2,0
