,pred_BENIGN,pred_DDOS,pred_DOS,pred_MIRAI,pred_RECON,pred_SPOOFING,pred_WEB
true_BENIGN,4110,0,0,0,44,44,0
true_DDOS,119,122630,6191,359,65,3,2
true_DOS,109,21312,6967,2356,20,2,0
true_MIRAI,6,107,5,9878,0,12,0
true_RECON,2123,0,0,0,453,48,1
true_SPOOFING,1515,0,0,0,32,318,1
true_WEB,132,0,0,0,2,11,0
