round,client_id,num_examples,loss,accuracy,balanced_accuracy,precision,recall,f1
5,2,128863,0.653989315032959,0.48594243498909695,0.48768748198890827,0.49336542615284873,0.48768748198890827,0.33184929053198603
5,3,128863,0.4849996268749237,0.7874021247371239,0.4846141770495604,0.5717710540383739,0.4846141770495604,0.43345521963008427
5,4,128863,0.35857030749320984,0.9373675919387257,0.48473933263984753,0.4187768320942046,0.48473933263984753,0.3792639195378084
5,5,128863,0.32028019428253174,0.9677719748880594,0.46157636709821304,0.23464838526803525,0.46157636709821304,0.260402589912832
6,1,128863,0.4358920454978943,0.8492429944980328,0.5100498481250147,0.5878463130095477,0.5100498481250147,0.4659663810649369
6,2,128863,0.6310621500015259,0.5278862047290533,0.5011386130260693,0.4884611315321325,0.5011386130260693,0.35817573008636167
6,3,128863,0.4714919924736023,0.7900483459177576,0.49875992457608154,0.576511782470372,0.49875992457608154,0.45698450152193937
6,4,128863,0.3687310516834259,0.9181301071680777,0.49832940280566307,0.42652366182802864,0.49832940280566307,0.39074009620122635
6,5,128863,0.3351037800312042,0.946516843469421,0.4687175388774673,0.2415914905844219,0.4687175388774673,0.2693787158378143
7,1,128863,0.4169355630874634,0.8561495541776926,0.5149610724526866,0.5427406327619687,0.5149610724526866,0.4736251400794308
7,2,128863,0.614848792552948,0.5495526256567052,0.5053398474147788,0.5449536605801374,0.5053398474147788,0.39020824605667037
7,3,128863,0.46367302536964417,0.7976533217447987,0.501561199847423,0.5765773791127178,0.501561199847423,0.460388444627237
7,4,128863,0.36117440462112427,0.9224680474612573,0.5004844817506544,0.4374124317540341,0.5004844817506544,0.394296055814949
7,5,128863,0.3252169191837311,0.9509789466332461,0.47406039833922825,0.2500864942363165,0.47406039833922825,0.27808519089645306
8,1,128863,0.3978862762451172,0.8619464082009576,0.5157413961047558,0.5976160873709937,0.5157413961047558,0.47826637410820716
8,2,128863,0.6152393817901611,0.5477755445705905,0.5059663370238574,0.5818859758980944,0.5059663370238574,0.45487316612955253
8,3,128863,0.44848108291625977,0.8028992030295741,0.5020087258743142,0.5887694079719726,0.5020087258743142,0.4634811855755812
8,4,128863,0.3461652398109436,0.9330762127220381,0.5018938394312199,0.45352157085538264,0.5018938394312199,0.4012672102844255
8,5,128863,0.3091702461242676,0.9615405508175349,0.4732237094852838,0.28469154347597725,0.4732237094852838,0.29741214642008323
9,1,128863,0.39179959893226624,0.8645848692021759,0.51305058667287,0.6064108241938125,0.51305058667287,0.4757805342714944
9,2,128863,0.6126770377159119,0.5377028316894686,0.5041219380005384,0.5934218508609772,0.5041219380005384,0.4584886952225662
9,3,128863,0.43399524688720703,0.8048547682422418,0.5017737185372732,0.6006422408331475,0.5017737185372732,0.46632332641246255
9,4,128863,0.3333829939365387,0.9407898310608941,0.5014105025923912,0.4510322267214925,0.5014105025923912,0.4098932452721639
9,5,128863,0.2993329167366028,0.9691920877210681,0.47040202188398766,0.2580721249284208,0.47040202188398766,0.29209665768310467
10,1,128863,0.3914022743701935,0.8612091911564995,0.5208127459526567,0.5863511280517145,0.5208127459526567,0.48458805619224093
10,2,128863,0.5964608192443848,0.5645452922871577,0.5115721719968017,0.6094383751512484,0.5115721719968017,0.47779746406894796
10,3,128863,0.43713122606277466,0.8035743386387093,0.5052064510184864,0.5874312636529015,0.5052064510184864,0.46733303218335215
10,4,128863,0.34624549746513367,0.9265731823719764,0.5047872197119422,0.4541033589084642,0.5047872197119422,0.400125428669564
10,5,128863,0.31166449189186096,0.9547038327526133,0.4769460759432116,0.28757222846814895,0.4769460759432116,0.29905132823283115
