,pred_BENIGN,pred_DDOS,pred_DOS,pred_MIRAI,pred_RECON,pred_SPOOFING,pred_WEB
true_BENIGN,4142,0,0,0,18,38,0
true_DDOS,4763,120767,3337,477,23,2,0
true_DOS,1191,22731,4167,2668,5,4,0
true_MIRAI,75,222,0,9701,0,10,0
true_RECON,2426,0,0,0,157,42,0
true_SPOOFING,1564,0,0,3,16,283,0
true_WEB,137,0,0,0,0,8,0
