,pred_BENIGN,pred_DDOS,pred_DOS,pred_MIRAI,pred_RECON,pred_SPOOFING,pred_WEB
true_BENIGN,4114,0,0,0,33,48,3
true_DDOS,47,123710,5276,270,28,36,2
true_DOS,19,22039,8681,7,8,12,0
true_MIRAI,3,104,8,9880,0,13,0
true_RECON,2131,0,0,0,379,99,16
true_SPOOFING,1508,0,0,0,26,327,5
true_WEB,125,0,0,0,3,13,4
