,pred_BENIGN,pred_DDOS,pred_DOS,pred_MIRAI,pred_RECON,pred_SPOOFING,pred_WEB
true_BENIGN,1405,0,0,0,11,18,0
true_DDOS,58,116814,4047,303,28,41,1
true_DOS,1,1518,502,3,0,2,0
true_MIRAI,2,16,1,1097,0,2,0
true_RECON,2431,0,0,0,417,99,2
true_SPOOFING,16,0,0,0,0,4,0
true_WEB,23,0,0,0,0,1,0
